,Unnamed: 0,age,comment,likes/views,link,promo,user
848,848,MAY 23,"First iteration of Aubergine “Mont Blanc” for my residency @elizabethrestaurant_and_co. Egg plant steamed in horseradish then roasted in a chestnut miso. Currently not pictured and in progress Japanese sweet potato snow cap “noodles”. 🍠🍌
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Questions comments welcome below:👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel",941 likes,/Bx0CcczBnDE/,1,jennertomaska
849,849,MAY 16,"One of my favorite bites. Cured and hott smoked sturgeon, horseradish crema, radish, and nastirum. If you’re going to eat potato chips they have to be gaufrettes. What are some of your favorite classic flavor pairings?

Questions and comments welcomed below! 👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel",675 likes,/BxiOQlKhkHF/,1,jennertomaska
850,850,MAY 9,"Shotgun shell croustillant, lightly marinated madai, cucumber. (Private event @vancleefarpels)
Questions and comments welcomed below! 👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcoo",807 likes,/BxQMxxjBPJd/,1,jennertomaska
851,851,APRIL 29,"Super pumped for my residency @elizabethrestaurant_and_co this summer. Last week Chef and I ironed out the details and began planning; I’m beyond humbled and grateful for the trust and opportunity. For tickets to “Ugly Fruits & Vegetables” click the link in bio. 🍉🍓🥬🍅 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,225 likes",/Bw2snLeBSQD/,1,jennertomaska
855,855,APRIL 23,"“All Parts Sweet Potato”: We decided to use the potatoes in several different applications for last weeks pop-up. Sweet potato bread, an infused ganache, and crispy skins. Additional flavors of coconut and apricot. 🍠🥥💥 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel",640 likes,/Bwmw0GLh9cn/,1,jennertomaska
858,858,APRIL 15,"Final savory course from last nights @rascalandthorn pop-up in Saratoga Springs. @mackbrookfarm was kind enough to show their support, providing us with their beautiful beef from Argyle NY.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Pictured above, local mushroom mole, wild blueberries, truffle jus, ribeye cap vailed by lavender and almond. Have questions? Leave them in the comments below.👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,724 likes",/BwTAgBQh8yl/,1,jennertomaska
892,892,3 HOURS AGO,"Exactly 1 month ago was opening night on tour!😍😭 Seriously the last 31 days with my tour family has been the best ever! Thank you to everyone who is on the road with me for helping make my dream come true every night we perform!❤️ I can’t believe what this last month of my life has been! Seriously, So much fun! I’m looking forward to this being the rest of my life!⚡️ Show tomorrow in NYC!!","35,028 likes",/By0-XMmniwU/,1,itsjojosiwa
893,893,9 HOURS AGO,"🎉🎉🎉 D.R.E.A.M. THE TOUR IS COMING TO THE U.K.!!🇬🇧❤️ I’m so EXCITED!! Tickets are on sale THIS Friday (June 21st) at 10:00AM!! To find out more go to aegpresents.co.uk/JoJoSiwa !!! AHHH! U.K. I’m so excited to bring my concert tour to you! I’m ready to perform live in some AMAZING places over there! Here are the dates! I’ll see you soon!!💙 . Oct 30 – Glasgow / SSE Hydro‬.
.
Oct 31 – Manchester / Manchester Arena.
.
‬Nov 2 – Birmingham / Resorts World Arena‬.
.
Nov 3 – London / The O2‬","51,322 likes",/By0TRoyHXT3/,1,itsjojosiwa
895,895,1 DAY AGO,U.K. fans TOMORROW is the day!!!!!!! 🎉🎉 5pmBST (12pm EST) 🎀 I have the BIGGEST announcement EVER!!! Who is excited!!!!!!! 💙❤️,"102,929 likes",/ByxfI0bnd7Y/,1,itsjojosiwa
896,896,2 DAYS AGO,Link in my bio,"115,975 likes",/ByvIBDZHQ6m/,1,itsjojosiwa
897,897,3 DAYS AGO,"TODAY IS THE DAY!!🌈 Tickets are now on sale for my NEW added concert dates!🎉Most shows are almost sold out already from just the pre sale! So hurry and go get your tickets before they are all gone!!⚡️💕 Here are the new dates! You can go to JoJoDreamTour.com (link in my bio) to buy tickets!! See you soon!! 🤩 Aug. 29 Rosemont, IL Rosemont Theatre

Sep. 18 Cedar Park, TX H.E.B. Center at Cedar Park

Sep. 20 Tulsa, OK BOK Center

Sep. 21 Kansas City, MO Sprint Center

Sep. 22 St Louis, MO Chaifetz Arena

Sep. 24 Nashville, TN Bridgestone Arena

Sep. 26 Duluth, GA Infinite Energy Center

Sep. 27 Greenville, SC Bon Secours Wellness Arena

Sep. 29 Charlottesville, VA John Paul Jones Arena

Oct. 1 Bridgeport, CT Webster Bank Arena

Oct. 2 Providence, RI Dunkin’ Donuts Center","84,562 likes",/ByscH5DnpEr/,1,itsjojosiwa
899,899,4 DAYS AGO,"Like a Kid in a Candy, Candy!💕🌈 Last night was fun Baltimore! See you soon New Jersey!!🤩","66,490 likes",/ByqClSenvrG/,1,itsjojosiwa
900,900,4 DAYS AGO,"When in Baltimore!!🎭❤️ We had to add something a little special for tonight’s show in Baltimore! This was literally planned 10 Minutes before the doors opened today! Not gonna lie, this was way to much fun!! GOOD NIGHT BALITIMOREEEEE!!!!!👏🏼","280,792",/ByoplLUHDq0/,1,itsjojosiwa
901,901,5 DAYS AGO,"MY FACE BECAUSE TODAY IS THE PRE SALE FOR MY NEW CONCERT DATES!!🎉 If you are in my SIWANATORZ email fan club check your inbox because you got a special code that you can use TODAY to get tickets before anyone else!!🌈 Here are the new dates! GO GET YOUR TICKETS!! Aug. 29 Rosemont, IL Rosemont Theatre

Sep. 18 Cedar Park, TX H.E.B. Center at Cedar Park

Sep. 20 Tulsa, OK BOK Center

Sep. 21 Kansas City, MO Sprint Center

Sep. 22 St Louis, MO Chaifetz Arena

Sep. 24 Nashville, TN Bridgestone Arena

Sep. 26 Duluth, GA Infinite Energy Center

Sep. 27 Greenville, SC Bon Secours Wellness Arena

Sep. 29 Charlottesville, VA John Paul Jones Arena

Oct. 1 Bridgeport, CT Webster Bank Arena

Oct. 2 Providence, RI Dunkin’ Donuts Center","97,530 likes",/ByniVwCHsvM/,1,itsjojosiwa
902,902,7 DAYS AGO,"U.K. SIWANATORZ.... I have another HUGE announcement coming soon just for you, and YOU HAVE TO TRUST ME AND SIGN UP FOR MY EMAIL FAN CLUB SO YOU DONT MISS OUT ON THIS!! Go to WWW.ItsJoJoSiwa.Com TO SIGN UP!! I’m so excited, this is the announcement you’ve all been waiting for!!❤️🎉💙 TELL EVERYONE YOU KNOW!! (It’s not SLIMEFEST u.k.)","68,406 likes",/ByizK89HmMT/,1,itsjojosiwa
903,903,7 DAYS AGO,"SURPRISEEEEE!!🎉 11 MORE U.S. DATES have been added to D.R.E.A.M. The Tour!! Tickets on sale at 10am ‪Friday, June 14th‬!🌈 Aug. 29 Rosemont, IL Rosemont Theatre

Sep. 18 Cedar Park, TX H.E.B. Center at Cedar Park

Sep. 20 Tulsa, OK BOK Center

Sep. 21 Kansas City, MO Sprint Center

Sep. 22 St Louis, MO Chaifetz Arena

Sep. 24 Nashville, TN Bridgestone Arena

Sep. 26 Duluth, GA Infinite Energy Center

Sep. 27 Greenville, SC Bon Secours Wellness Arena

Sep. 29 Charlottesville, VA John Paul Jones Arena

Oct. 1 Bridgeport, CT Webster Bank Arena

Oct. 2 Providence, RI Dunkin’ Donuts Center","84,541 likes",/Byiu3JvnRhO/,1,itsjojosiwa
904,904,7 DAYS AGO,"Another Great Year at SLIMEFEST in the books!!💚 Thank you to Nickelodeon, The fans, and to my amazing Crew for making this the best SLIMEFEST yet!🎉 Now back to our regular D.R.E.A.M. The tour Show! 🌈 See you tomorrow Cleveland, OH!!","69,885 likes",/ByiiQtxnkZn/,1,itsjojosiwa
905,905,7 DAYS AGO,Biggggg announcement!!!! Today at 4pm EST!!! ❤️❤️❤️ can’t wait to tell you all!!! Any guesses?? 😎🤔,"167,393 likes",/ByiKk9tnc-m/,1,itsjojosiwa
906,906,JUNE 8,H HH HHH HHHHHOLD THE DRAMA!⚡️ Slime fest day 1 was incredible! See you again tomorrow for round 2 Chicago!!💚,"137,549 likes",/Byd8spxn156/,1,itsjojosiwa
907,907,JUNE 8,Sound check pics from yesterday for SLIMEFEST!! This is gonna be a fun one!💙✌🏼 SEE YA SOON!!!!,"87,085 likes",/BydA-a2nSRb/,1,itsjojosiwa
908,908,JUNE 7,The Cubs just signed a new Pitcher!❤️⚾️ Just kidding! But I did just throw out the first pitch at the Cubs game and.... IT WAS AMAZING!⚡️ Thank you @cubs for letting me throw the first pitch today!💙 I LOVE YOU CHICAGO!!!,"168,191 likes",/Bya2gmznBPa/,1,itsjojosiwa
909,909,JUNE 7,Keytar breaks with @lecontebanks! ✌🏼Minnesota YOU WERE AMAZING!Thank you for being a phenomenal crowd!! Next is SLIMEFEST in Chicago! 🧡💚 See ya soon! OH also.... I’m doing something REALLY exciting today in Chicago! Can’t wait to share with you!!❤️⚾️☝🏼💙,"94,325 likes",/ByaOhXinzXN/,1,itsjojosiwa
910,910,JUNE 6,LOOK! it’s my pet unicorn COB!!🦄 I’m ready for tonight’s show in MINNEAPOLIS! Here we go show #13!🌈,"94,144 likes",/ByYh5wqnfOk/,1,itsjojosiwa
912,912,JUNE 5,"My face tonight!🌈 I’m on stage in 7 minutes!!❤️ See you soon Des Moines, IOWA!!","162,201 likes",/ByWO22wH-Tx/,1,itsjojosiwa
913,913,JUNE 5,"NEW VIDEO! “JoJo Siwa - A FREIND LIKE BOWBOW (Live in Seattle, WA)”!💕⚡️ LINK IN MY BIO","65,251 likes",/ByWIS2KnYrG/,1,itsjojosiwa
914,914,JUNE 4,"Imma come back like a BOOMERANG!!🤩I’m Ready for another AMAZING show tonight in St. Louis, MO!💕 See you soon!","70,739 likes",/ByS2MPNHLG1/,1,itsjojosiwa
915,915,JUNE 3,So excited for Slimefest Chicago!!!! June 8 & 9!!! Get your tickets at nickslimefest.com 💚 it’s the most fun summer event!!🌈🥳🎀 see you there !!!!,"72,652 likes",/ByQbyc_nKZf/,1,itsjojosiwa
917,917,8 HOURS AGO,Keep your head @clear from dandruff with our unbeatable anti-dandruff performance and stay tuned on https://bit.ly/2Kie1bZ to find out what Clear is doing to help you keep your head Clear from doubts. Anxiety affects 284 million people globally and Clear is committed to help you cope with it by building resilience. #nothingtohide #clearhaircare #keepaclearhead #goalglobal,"2,289,839",/By0cn6ooYYK/,1,cristiano
926,926,JUNE 7,"La salud de nuestro cabello merece los mejores tratamientos.
Yo confío en @insparya_es y @georginagio también 😉👌🏻❤️ . #inspayra #ClinicaCapilar #Madrid #MesoterapiaCapilar","5,306,156",/ByaVLe5ocIn/,1,cristiano
931,931,JUNE 3,Did you know? More than 284 million people in the world suffer from anxiety. But there are ways to not let doubts hold you back. I don’t let doubts hold me back. Nor should you. Walk with me as I #KeepAClearHead. #NothingToHide #NoDoubts #NoDandruff #Clearhaircare,"4,535,346",/ByPrne0gZ9J/,1,cristiano
932,932,JUNE 1,Aiming for success. #traditionalaccessories #belt #cr7footwear,"5,142,608 likes",/ByLO0mWIAb2/,1,cristiano
933,933,MAY 30,I made a new friend while shooting the new SFR TV commercial 😉,"16,901,980",/ByGVL1dAH8s/,1,cristiano
935,935,MAY 28,"Amazing residential destination in Dubai, bringing together traditional design with a modern twist @dubaiholding #MJLiving","7,693,249",/ByA7Z68gSQu/,1,cristiano
937,937,MAY 27,💎,"8,700,946 likes",/Bx-YwjwAKvt/,1,cristiano
938,938,MAY 24,"If you also think the beach is a good place to exercise, in Porto Santo you have 9km to run. Such a small Island, so much to live!

#ChallengeTheObvious #VisitMadeira #MadeiraNoWordsNeeded #PortoSanto","5,931,989",/Bx22W3_Asob/,1,cristiano
940,940,MAY 23,Every time I wear my Amalfi shoes I feel Legendary. #cr7footwear #menshoes #fashion #footwear,"3,531,257 likes",/Bx0YfinIy8c/,1,cristiano
944,944,MAY 24,All @Coach combo -biker jacket and butterfly parker bag #CoachNY,"3,652,767 likes",/Bx201VODYoW/,1,selenagomez
947,947,MAY 15,Been working hard on a new collection with my @PUMA fam. Launches today ✈️ #SGxPUMA,"5,383,989 likes",/BxfMWtOAC_d/,1,selenagomez
951,951,MAY 1,"Yesterday at the @hollywoodreporter Empowerment in Entertainment event, I had the honor to meet some of the brightest students who might never have imagined a career in Hollywood as they were given the opportunity to go to college and work with mentors in the industry.
Thank you to the most courageous, brave, intellectual, strong, beautiful spirit that is Oprah for caring so much about empowering all walks of life but more importantly for being the action and not just standing behind the word. You DO it. Thank you for continually inspiring us to be kinder, greater and stretching all the boundaries for the better. “From everyone to whom much has been given, much will be required.”","3,714,092 likes",/Bw7MF0yAnHZ/,1,selenagomez
952,952,APRIL 30,@krahs 🦈,"8,364,973",/Bw4zZDJFM1H/,1,selenagomez
953,953,APRIL 29,"I met Theresa 5 years ago. We worked together and became best friends. She has taught me how to see life in a fun, carefree and uplifting way. She has shown me how to be a strong and fearless woman. She is beautiful, kind and smart. I saw how capable she was of achieving her dreams. I wanted nothing more than to see her pursue them and soar.
And here you are making it happen T. I love you and I am so proud of you.","5,496,877 likes",/Bw2Q-cxANIV/,1,selenagomez
956,956,APRIL 1,A new film from Jim Jarmusch. June 14th -can’t wait. #TheDeadDontDie,"12,858,232",/Bvt2RXtgDIx/,1,selenagomez
957,957,MARCH 30,Loving my new Dreamer @Coach bag. #CoachNY,"4,444,200 likes",/BvpKdVmggr4/,1,selenagomez
958,958,MARCH 28,throw b,"6,034,121 likes",/Bvkm1bkAfWv/,1,selenagomez
960,960,MARCH 12,"I Can’t Get Enough video is out now. Can’t believe we pulled it off in one take- even if I did fall once or twice trying.
@itsbennyblanco @tainy @jbalvin","5,801,040 likes",/Bu6um0bg4c2/,1,selenagomez
961,961,MARCH 7,familia,"4,137,151 likes",/BuuOdfrgu3t/,1,selenagomez
962,962,FEBRUARY 28,"This week, next week and every week","8,971,980",/BucOYdPAttg/,1,selenagomez
964,964,FEBRUARY 14,Back on set with @PUMA. Always in my Cali. @pumasportstyle,"6,237,126 likes",/Bt35UNMAhm7/,1,selenagomez
967,967,MAY 30,"@tomholland2013 and I play brothers in the movie. So I guess you could say Starlord and Spider-Man got their own spin off! But for real tho this has nothing to do with super heroes. I know you know that. Tom is the best, I love him like a little brother. He is so awesome. This movie is going to be your new favorite movie.","1,178,170 likes",/ByHNhJyplPN/,1,prattprattpratt
968,968,MAY 30,"So incredibly proud of this one! In true Pixar fashion, “Onward” simultaneously moves and tickles. I cried when I first heard the pitch. It’s so funny and imaginative. Been a fan of Pixar forever. Now I’m in one of their films!","3,840,713",/ByHLDjWAE_l/,1,prattprattpratt
969,969,MAY 26,Pretty excited to drop the behind the scenes footage of @robloweofficial s 3rd post in a row about our golf game today. Pop over to his feed to catch all the action. Hold that practice pose @johnnylowe,"1,589,100",/Bx9FXH3gTcr/,1,prattprattpratt
974,974,MAY 22,"Get ready
Go to themurphchallenge.com
Get the shirt
Do the murph
#memorialdayweekend
Sweat in the shirt,
Post a pic, tag me, get a RT.
LESSGO","1,058,335",/BxxRmgUlD0y/,1,prattprattpratt
977,977,MAY 16,"#TheMurphChallenge is just around the corner. Me and the gang got one done yesterday. Go to themurphchallenge.com to find out what I’m talking about, get you a shirt-post a sweaty pic with your crew for a RT! Order today for guaranteed shirt delivery on time for #memorialday amd join the millions of bad asses who’ve accepted the challenge! All proceeds go to a great cause! Special thanks to @jayglazer @xcnatch @iheartmindy @kimdejesus @tyga @shawnemerriman @nateboyer37 @brock_hekking @grahambunn @robg @reallifepimp @oliverstarkk @arnoldchon @jlweddle @adelkyokushin @forgedmike @samantha_r_bonilla #jaredshaw and everyone else who made it to @unbreakableperformance to take the challenge yesterday. We’ll be doing it again on memorial day. Join us!!! Get your shirt! Participate! Also shout out to my buddies @ericchurchmusic for the use of outsiders and @patrikgiardino for shooting the video. We’ll be dropping the full video on Memorial Day. And lastly but most importantly thank you to Lt. Michael P Murphy and the millions of soldiers who have paid the ultimate sacrifice for our freedom. We live this life because you laid down yours, gratitude and prayers for all of you. ♥️👍🏼🙏🇺🇸","1,666,041",/Bxh3JRYFxz5/,1,prattprattpratt
978,978,MAY 15,"Love all things dogs? Be sure to download the first five episodes of (future Mrs Pratt) @katherineschwarzenegger podcast! Spoiler alert my best buddy and JurassicWorld co-star @brycedhoward is one of the guests! AMAZING!!! The others include @mandymooremm @minkakelly and @haylieduff don’t miss it!
Click the link in Katherine’s Bio!👍🏼","172,556 likes",/Bxgnl77JeIy/,1,prattprattpratt
982,982,APRIL 29,"Just really can’t believe how well @Avengers is doing. And how good it is. I’m floored by all of it. I did the math... at about $12 per ticket, and a $1.2Billion 🤭 opening that’s ONE HUNDRED MILLION PEOPLE who watched the movie in one weekend. I think.","3,972,261 likes",/Bw1SBl8pzrR/,1,prattprattpratt
983,983,APRIL 29,"I remember being blown away in this moment on the @avengers set. Nobody was allowed to film anything on their phones. I said screw it. No rule was going to stop me from seizing this once in a lifetime opportunity to capture this collection of stars, a groupthat likely will never be in the same room again. We are so blessed.","25,303,257",/Bw0zRW6lYh3/,1,prattprattpratt
989,989,APRIL 6,"Today was a good day. 🙏♥️👍🏼 #golf #masters #avengers #avengersendgame #spring
Photo credit @katherineschwarzenegger","655,849 likes",/Bv706lDp3sw/,1,prattprattpratt
1000,1000,MARCH 23,Pressure creates diamonds. Fire refines gold.💎 #Pac12championships,152 likes,/BvWrL_GHCHP/,1,maloryrose
1001,1001,MARCH 18,Leaping into spring break and post season like... #pac12 #springbreak,157 likes,/BvK6_5-nA_q/,1,maloryrose
1002,1002,MARCH 15,She believed she could so she did✨ MEET DAY at UC Davis 7pm,148 likes,/BvC5XKXnDyv/,1,maloryrose
1003,1003,MARCH 10,"From baby Malory to competing in Alaska Airlines for the first time freshman year to my last time senior year! It’s been an unforgettable 4 years!
You won’t want to miss your favorite 3 seniors compete for the last time in Alaska Airlines Arena at 2pm💥 #seniornight",185 likes,/Bu1VtcwH6ta/,1,maloryrose
1004,1004,MARCH 8,It’s MEET DAY✨ come support your favorite GymDawgs TONIGHT at 7pm when we take on Sac State and Iowa.,138 likes,/BuwU85wHadf/,1,maloryrose
1005,1005,FEBRUARY 15,"“With confidence, you have won before you have started.” -Marcus Garvey
Meet Day in OKC 5pm PT #LetItRip",156 likes,/Bt6yKbVnP1u/,1,maloryrose
1006,1006,FEBRUARY 10,"Nothing can dim the light that shines from within. -Maya Angelou
GymDawgs vs UCLA
TODAY 3pm",164 likes,/BttUQnOn8zH/,1,maloryrose
1007,1007,JANUARY 26,Come watch the GymDawgs at our first home meet of the season✨ TONIGHT at 7:30pm!,155 likes,/BtG9UQRHz2-/,1,maloryrose
1009,1009,JANUARY 12,IT’S MEET DAY! Ready to kill it with my team💜 #GymDawgs,198 likes,/BsjLsl1HQSi/,1,maloryrose
1015,1015,11 HOURS AGO,"U must not know bout me.⁣
•choreo: @boparkk ⁣
•🎶: irreplaceable Beyonce ⁣
_______________________________⁣
Swipe to see me do dis same routine 2 years ago. Altho I have so many more things to work on, I know that with hard work and consistency, growth can happen. 🤙🏽 Thank you Bo for pushing me with every class. Love u & will always be so grateful for ur belief in me 🙏 s/o @willyhoang for finding dis older clip. So happy we've been on dis journey together & u absolutely crushed dis one! #dancediary #tancanyadance",370 likes,/By0Oy0XlgjA/,1,tanya_thanawa
1016,1016,4 DAYS AGO,"Every time I pull away. Something keeps on telling me to stay. ⁣⁣
•choreo: @deshawn_da_prince ⁣⁣
•🎶: FYT ⁣⁣
_____________________________⁣⁣
Calling dis my #dancediary to give a more real look into classes I take. Not my best run through but so excited I finally got to take Deshawn’s class bc I love dis vibe & da growth is real 🙏 ⁣
#tancanyadance","1,312",/Byp-9Xoly84/,1,tanya_thanawa
1020,1020,JUNE 3,"Too much sauce, too much juice 🍹⁣
•choreo: @jakekodish ⁣
•song: @iam_ycee @maleekberry ⁣
•🎥: @cinegang.nj ⁣
_____________________________________⁣
Issa Birthday post/cover🎂 Blessed to be granted another year of life. All I wish for is a year filled with dance and happiness. To make mistakes & to grow from them. 🎉TY to all my friends here on social media for being a part of my journey 💛","3,412",/ByQJr29FjE9/,1,tanya_thanawa
1021,1021,JUNE 2,"Dropping a bday post.⁣
Tomorrow.⁣
🎂🎉⁣
#tancanyadance","5,738",/ByNmfRClhkW/,1,tanya_thanawa
1022,1022,MAY 31,"Akh Lad Jaave + God is a Woman again 😂⁣
•choreo: @sagrooves @aseesk @tanya_thanawa ⁣
•mix: @rajujubrown ⁣
•🎥: @geniusphotos00 ⁣
__________________________________⁣
TY to @shiamakusa for organizing dis event for a good cause 🙏 We had a blast teaching dis one again","2,640",/ByIaNqBlh8H/,1,tanya_thanawa
1023,1023,MAY 29,"WOW⁣
•choreo: @nickdemoura ⁣
•🎥: @cinegang.nj ⁣
•🎶: @postmalone ⁣
______________________________⁣
Issa cover vibe. Always trying to push for growth in sum way. Lately been feelin lyke things are going wrong but I just wanna focus in on what matters. Lyke being able to push myself thru movement 🙏 #tancanyadance","2,851",/ByDP3CzgIi2/,1,tanya_thanawa
1024,1024,MAY 27,"Back at it. ⁣
Always a student first.⁣
Tomorrow. 🤙🏽 #tancanyadance","4,551",/Bx-MZ0blQRl/,1,tanya_thanawa
1025,1025,MAY 24,"Husn Hai Suhana 💃🏻⁣
•dancing wit @pranavpatel.jpg @atish098 @taniyadudani ⁣
•choreo: @shiamakusa @lesterf07 @aniiiles ⁣
•mix: @himansuuu ⁣
•🎥: @geniusphotos00
______________________________
The color matching wit Pranav was not planned 😂 Thanks to Shiamakusa for dis amazing vibe & making dis event for a good cause","6,071",/Bx2dhujlbWQ/,1,tanya_thanawa
1028,1028,MAY 16,"JIYA JALE + BABY 🦈 ⁣
Dis was a fun one. TY NY fam for these vibes!⁣
•choreo: @tanya_thanawa @aseesk ⁣
•Mix: @sriharipotter ⁣
•Original songs: Jiya Jale @arrahman & Baby Shark @remixgodsuede ⁣
•🎥: @cinegang.nj ⁣
_______________________________⁣
Dallas we teaching 2 workshops dis weekend!⁣
Friday May 17 at 9pm⁣
Saturday May 18 at 4pm⁣
Sign up on eventbrite “Ignite: Dallas Dance Convention”","4,611",/BxhzOx6liVM/,1,tanya_thanawa
1029,1029,MAY 15,"Issa new @sagrooves drop 🤙🏽 now live on YT! ⁣link in bio.
•choreo: @tanya_thanawa @aseesk ⁣
•Mix: @sriharipotter ⁣
•🎥: @cinegang.nj ⁣","1,544",/BxfZRbKA-Dg/,1,tanya_thanawa
1030,1030,MAY 13,"Going Bad 😈⁣
•tag @juliandeguz13 who created dis insane choreo ⁣
•🎥: @cinegang.nj ⁣
•🎶: @champagnepapi @meekmill ⁣
______________________________⁣
Issa cover. Dis kicked my butt fasho. Always grateful for da push.","3,198",/BxaDafbFanR/,1,tanya_thanawa
1031,1031,MAY 8,"Nachange all night 💃🏻🌛⁣⁣
•choreo: @afrod3si ⁣⁣
•dancing wit @vinihazari @priyashahhh ⁣⁣
•🎥: @twincitytv ⁣⁣
•Mix: @adjmodi @dj.sudi
____________________________________⁣⁣
Class was so fun 🤙🏼 If u mess up, just smile & keep going ya know 😂","7,079",/BxNNDJDBwaP/,1,tanya_thanawa
1033,1033,MAY 2,"Issa Cover Vibe.⁣
•help me tag @deeglazer & @_cjsalvador who created dis choreo ✨ (name a more iconic duo..I’ll wait)⁣
•🎥: @crajan91 @crajantv ⁣
•song: Can’t Say @travisscott ⁣
•s/o to @blueflameelite for da studio space ⁣
_______________________________⁣
Working on control & extensions which is tough for me. I’ve always LOVED dis choreo & the dancers who created it (aka the beasts Delaney & CJ) so decided to learn dis from an insta vid while back home in Dallas 💛 tbh being in my hometown always reconnects me to why I love my craft so much. Just work hard & focus on your growth. The rest is just noise. 🤙🏼","1,967",/Bw9yG14Auvt/,1,tanya_thanawa
1034,1034,MAY 1,"Issa Cover Vibe. Again 🤙🏼⁣⁣
Tomorrow.⁣⁣
🎥: @crajan91 @crajan91 ⁣⁣","4,030",/Bw7Nty_hmrg/,1,tanya_thanawa
1035,1035,APRIL 30,"SF Muqabala & Lose Control ⁣
•choreo: @aseesk @tanya_thanawa ⁣
•Mix: @sriharipotter ⁣
•🎥: @iamexclusv ⁣
_______________________________⁣
SF was lit 🔥 It was my first time out there & I loved it. Even tho I was so scared of flying cross country (if u know me, then u know I have bad claustrophobia), being able to travel & teach is an absolute dream. TY to everyone who came thru to class & welcomed us so warmly 💛","2,157",/Bw4qSh4BhBd/,1,tanya_thanawa
1037,1037,APRIL 27,"AMPLIFIER x 6 FOOT 7 FOOT ⁣⁣
Help us tag @liltunechi & @imrankhanworld 🤙🏼⁣⁣
•choreo: @aseesk @tanya_thanawa ⁣⁣
•🎥: @cinegang.nj ⁣⁣
•Mix: Soul Feet Dance ⁣⁣
_________________________________⁣⁣
Class was lit 🔥Keep it locked on @sagrooves to see some insanely talented select groups kill it 🤙🏼","4,164",/Bww5hbQBr9e/,1,tanya_thanawa
1038,1038,APRIL 23,"Chu Chu 🚂⁣⁣⁣⁣
•help me tag @dukiofficial_ & @bencekalmar_ who created dis choreo ⁣⁣⁣⁣
•🎥: @crajan91 @crajantv ⁣⁣⁣⁣
•song: loco by @yungfelix Poke & @dopebwoy ⁣⁣⁣⁣
——————————————-⁣⁣⁣⁣
Issa Cover. Been working on stamina & textures. Dis routine was a push, but I’m just so excited to learn from @dukiofficial_ & @bencekalmar_ 🙏🏽 Had to watch their video at @r3doneofficial over & over to figure out the choreo but we made it work fam 😅⁣⁣⁣⁣","5,009",/BwmoE9_BOAW/,1,tanya_thanawa
1039,1039,APRIL 22,"Issa cover vibe. ⁣
Tomorrow. ⁣
#tancanyadance ⁣
•🎥: @crajantv @crajan91","3,457",/BwkDLXOhpRp/,1,tanya_thanawa
1061,1061,"DECEMBER 5, 2018","Thanks @littlehoneyvee for the awesome swag!
#zora #beautifuleyes #newborn #baby #babyfashion",528 likes,/BrCIyR6lE2o/,1,zoragaston
