,Unnamed: 0,age,comment,likes/views,link,promo,user
808,808,APRIL 7,It is such an absolute dream to have my very own article in the Seattle Times (@seattletimes) I am so honored to be able to represent the beautiful city I am proud to call my home! So thankful and hapPEA! 😋 #puns #representpnw #masterchefjunior #season7 #farmtotable #goodfood #foodie #feministfoodie #teamsadie #sadieeatsseattle #feminist #cheffin #kidscancook #girlscancook #littlebutfierce,408 likes,/Bv-RTQuBrPc/,0,juniorchefsadie
814,814,MARCH 20,"Thank you so so so much to @kid_cook_lover for making this incredible edit of me! You are so good at what you do and I am so thankful for your support, I DONUT know what I’d do without it!!! 😋 #representpnw #masterchefjunior #season7 #farmtotable #goodfood #foodie #feministfoodie #teamsadie #sadieeatsseattle #feminist #cheffin #kidscancook #girlscancook #littlebutfierce #edits #thankful",350 likes,/BvQSuUFBizX/,0,juniorchefsadie
815,815,MARCH 20,"(I got logged out of IG so this post is a bit late!) What do you get when you combine a Pie, for pie day and St. Patty’s day? Easy, a delicious shamrock pie filled with mint cream and an Oreo crust! This dish was MINT to be!!! 😋 #representpnw #masterchefjunior #season7 #farmtotable #goodfood #foodie #feministfoodie #teamsadie #sadieeatsseattle #feminist #cheffin #kidscancook #girlscancook #littlebutfierce #stpatrickday #pieday",291 likes,/BvO1X0chngT/,0,juniorchefsadie
818,818,JUNE 6,"June 20th I have the opportunity to cook with some amazing chefs with @nokidhungry !

@chef_derek83
@seaurchinqueen
@patrickqryan
@thebeastgodforgot 🔥🔥🔥 #NoKidHungry #ChefCollab",343 likes,/ByYruOPgBse/,0,chefshota
819,819,JUNE 5,Had the opportunity to host an industry dinner with @corfini_gourmet @westlandwhiskey 🥃🔥 Thanks to @caviarman_g got full off caviar for the first time ✌️ #GoodFoodGoodPeople #CaviaredOut #Meatfordays,270 likes,/ByV0SM2gyid/,0,chefshota
820,820,MAY 25,"Happy memorial weekend from the fam @adanaseattle 🍻
#TokiTime #Cheers",305 likes,/Bx5SvpbAq7Z/,0,chefshota
822,822,MAY 11,"Had a blast cooking and hanging out @_farestart 🔥
Third year in a row with @littleumami @paulo.smendoza @seaurchinqueen
#Farestart #Cheffin",405 likes,/BxVTrIHH56p/,0,chefshota
823,823,MAY 4,"Got some first of the season morels with some fun guys :)
#SeeWhatIDidThere?",303 likes,/BxDtoYtnj8-/,0,chefshota
824,824,APRIL 29,"Cool little market in Lagos, Nigeria 🇳🇬 #gtbankfooddrink2019",338 likes,/Bw1nT7vHGf7/,0,chefshota
825,825,APRIL 23,"Work hard, learn hard, play hard
#TeamAdana
#SaveFoodCostMondays #Truffles",283 likes,/BwnfapIH0Pu/,0,chefshota
828,828,APRIL 11,"Got to hang out with @stellafindstruffles @tvsjordansteele in the woods foraging for truffles and nettles and cooking it right in the woods 🌳
Who wants to go camping and make some snaxxs✌️ For the whole video
https://www.king5.com/mobile/video/news/local/pride-of-pnw-truffle-hunting/281-650068a0-7353-41ea-b0d7-86e544d3d725?jwsource=cl
#Pnw #King5 #Truffle",729,/BwH7TdLHaih/,0,chefshota
829,829,APRIL 4,"Nettle tempura
#KeepItSimple #Tempura #Nettles",371 likes,/Bv2IUrBH_-D/,0,chefshota
831,831,APRIL 1,"Fun weekend @taste.washington demoing and cooking 串カツ(Kushi-Katsu)！ 串 = Kushi = Skewer
カツ = Katsu = Breaded and Fried

#ConveyJapan #WeCanKatsuDat",253 likes,/BvuMTmkHO9Y/,0,chefshota
832,832,MARCH 24,"7course / raw platter
@adanaseattle
#Spring",363 likes,/BvaPeFRHB99/,0,chefshota
834,834,MARCH 12,#Shopping,170 likes,/Bu67bE6nuui/,0,chefshota
835,835,MARCH 11,"Japan you’ve been way too real.. can’t wait till summer to see the little one again😁

Till then I’ll be working like there’s no tomorrow✌️ #CantWait #MuchNeededTime",217 likes,/Bu5hXH5HFjE/,0,chefshota
836,836,MARCH 8,"-Sakamoto-
I am honored to have been part of your 35 year journey as a chef in Kitashinchi, Osaka.
Congratulations for holding your star for over ten years, the relationships you’ve created with guests, vendors, etc. but most importantly to all the chefs you’ve created.
My favorite conversation is when you told me about your philosophy on dreams and goals. “Only 1% of dreams come true, so why not dream and work towards a million goals so you always have a purpose.” To the next chapter.. 35年間お疲れ様です！
#ClosingTheCurtains #Finale #ChefaChefsChef #DreamBig #GetIt #ConveyJapan",309 likes,/Bux1SurHyTN/,0,chefshota
837,837,FEBRUARY 27,"Nominated for james beard semi finalist for rising star😁 Super proud of the team I work with everyday to make this all happen and congrats to all the nominees!
#TeamAdana #JamesBeard #GetIt #🔥🔥🔥",867 likes,/BuZGmebH_nT/,0,chefshota
838,838,FEBRUARY 16,"Cured Egg yolk katsu with caviar..
Might be on the 7 course this weekend..
#WeCanKatsuDat",240 likes,/Bt9WwifHkVt/,0,chefshota
847,847,MAY 26,"Spring vegetable “chartreuse” for last weeks @chefsfeed indie week. Shout out to @therealtsarnicoulai for the caviar.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
.
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,402 likes",/Bx7_fmahrsv/,0,jennertomaska
852,852,APRIL 28,"🐄⚫️🌱 Perfect Summer Lunch: A5, summer truffle, and charred ramps.

Questions and comments welcomed below! 👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,246 likes",/Bw0F-t0BWoP/,0,jennertomaska
853,853,APRIL 26,"First signs of spring produce and they’re calling for snow this weekend in Chicago. 😂🤷🏼‍♂️
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Fraises dos bois, young pea tendrils, sheep sorrel, apricot vinegar from last year. Questions and comments welcomed below! 👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel",491 likes,/BwueWJih3OE/,0,jennertomaska
854,854,APRIL 24,"Madai marinated in kumquat oil, other early spring flavors of cucumber, hearts of palm, coriander and Haitian mango. Questions and comments welcomed below! 👇🏻 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,258 likes",/BwpdsBohAXO/,0,jennertomaska
856,856,APRIL 19,"I had some left over salmon that I turned into lox. Easy recipe below, feel free to leave your questions in the comments section! Swipe right for all the photos. 🥯
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Mix all Ingredients. Completely submerge a salmon filet in salt mixture. Strain excess water daily. Cure for 4 days,rinse,and slice.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
500g sugar
500g salt
3ea. lemons zested
1 bunch dill
10g. Fennel seed
10g. Coriander
10g. Black pepper ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel",863 likes,/Bwc7umXh7K8/,0,jennertomaska
857,857,APRIL 17,"Opening course for the @rascalandthorn pop up last weekend. Hearts of palm carries soft fish notes and has some salinity to it which makes it an ideal component for a seafood pairing. We chose king crab, set in a melon aspic with additional flavors of citrus and coriander.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Have questions? Leave them in the comments below.👇🏻🦀🍈 ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,269 likes",/BwXrUFUBiYz/,0,jennertomaska
859,859,APRIL 10,"Cold soba noodle salad. I love to use ponzu in simple salads as a dressing, add oil accordingly and to taste. @bravo.katrina suggested adding fresh crab and fried ginger to this dish, what would you add to bring it up a notch?
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
45g. Mirin
40g. Rice ving
15g. Soy
10g. Bonito flakes
40g. Sour plum juice
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Bring mirin, vinegar and soy to a boil. Remove from heat and steep bonito for one min. Strain, cool and season with plum juice. Questions always welcome, leave in the comments below. 👇🏻
⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel",600 likes,/BwGQUighttR/,0,jennertomaska
860,860,APRIL 5,Who would have known we would be cooking side by side again? @bravo.katrina and I couldn’t be more thankful to have you in our lives. @cheferickwilliams . Until the wheels fall off chef. #funemployment #twofingersstraightup,621 likes,/Bv4gBQnhwKs/,0,jennertomaska
861,861,APRIL 1,"Hushpuppy spiced with creole flavors and filled with green tomato jam. @blisgourmet trout roe, celery relish and branch. @22quartsavage ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,811 likes",/BvuNvRPhF3v/,0,jennertomaska
862,862,MARCH 28,"Chanterelle Blanquette: This veal stock based sauce is traditionally thickened with roux. We’ve taken a different approach and used chantelle mushroom pulp to thicken the sauce, which made the dish lighter and allowed room for a final meat course on the tasting menu. Have question on technique? Leave them in the comments below. 👇🏻 (@22quartsavage )
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Veal, chantelle blanquette, grilled lettuce, thyme. This dish appeared in the menu of a private dinner last month. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel","1,893 likes",/Bvj0DfDh54x/,0,jennertomaska
863,863,MARCH 26,"Foie gras au torchon is a technique every cook should take the time to learn. Tempering, cleaning, seasoning, rolling, and poaching are all skills that carry over when cooking in a professional kitchen. Have questions or need some tips? Feel free to message me or leave a comment below. 👇🏻
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Torchon: Sunchoke, pistachio, rhubarb as plated for a private anniversary dinner. (@jillzimorski @22quartsavage)
⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel #foodnetwork","1,112 likes",/Bvep7MTBXaj/,0,jennertomaska
864,864,MARCH 22,"One of the opening canapés for an anniversary dinner I cooked last week. I was able incorporate some guilty pleasures which the couple thoroughly enjoyed.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Hash browns filled with onion marmalade, and golden Ossetra caviar. @22quartsavage @jillzimorski ⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel #foodnetwork","1,861 likes",/BvUWp7kBlVc/,0,jennertomaska
865,865,MARCH 15,"Pink sea scallops set in a tumeric gel. The “taco” is served on jicama that’s been lightly brined at 3% for two weeks. Additional flavors of shiso, sea cress, and chili. Questions and comments always welcome, leave a message down below and I’ll do my best to answer them all.👇🏻
⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel #foodnetwork",817 likes,/BvCzey-Bh-e/,0,jennertomaska
866,866,MARCH 14,"Pictured here are select ingredients we used in a crab dish last night. Can you name them all? Leave your answers below.👇🏻
⠀⠀⠀⠀⠀⠀⠀⠀⠀ .
.
.
.
#chicago #chicagofoodscene #chicagofood #chicagofoodie #finedining #eater #eaterchicago #foodandwine #cook #chef #cooking #cheflife #chefsroll #chefstalk #vsco #vscocam #truecooks #vscofood #chicagofoodmag #EEEEEATS #chicagofoodauthority #bonappetitmag #foodandwine #homecook #frenchcooking #teampixel #googlepixel #foodnetwork",589 likes,/BvARtz3hegR/,0,jennertomaska
867,867,JUNE 2,"I’m walking on sunshine, woahhh🌞",250 likes,/ByO0ubYlOCL/,0,hailey_bb
868,868,MAY 13,Popping champagne because I’m changing my last name💍🍾🥂#117daystogo #mstomrs,405 likes,/BxbOpjygHOH/,0,hailey_bb
869,869,APRIL 28,A Minnie weekend getaway with my favorite Mouseketeer.,362 likes,/Bw0qeR-gf2f/,0,hailey_bb
870,870,APRIL 27,Flowers are my best buds.,350 likes,/BwyFtkjAKhH/,0,hailey_bb
871,871,APRIL 19,Thanks for being like Rihanna and letting me stand under your umbrella 🌷💗 @madison_copiak,329 likes,/BwdhcgtAQ03/,0,hailey_bb
872,872,MARCH 31,I’ll stop the world and melt with you🍦,297 likes,/BvsbwLeHm5G/,0,hailey_bb
873,873,MARCH 30,You had me at yellow. 🌼,316 likes,/Bvpi06jHrbv/,0,hailey_bb
874,874,MARCH 23,“Let your joy burst forth like flowers in the spring.” ☀️💐💛,301 likes,/BvXzXDTHVC1/,0,hailey_bb
875,875,MARCH 3,"Hold on tight to what you love (for me that’s coffee)☕️ pc📷: @therealspencers
cc: @olivia_cope",275 likes,/Bukj3lBH3LJ/,0,hailey_bb
876,876,FEBRUARY 26,Mid winter pick-me-up🌺🌴,357 likes,/BuXF5h_n-s1/,0,hailey_bb
877,877,FEBRUARY 25,When your biggest problem is keeping your hat from blowing away...life is rough😉🌺🌴,282 likes,/BuUyXzunLyo/,0,hailey_bb
878,878,FEBRUARY 23,"Aloha, Hawaii🌺",380 likes,/BuPQKaBHchC/,0,hailey_bb
879,879,FEBRUARY 9,"Don’t let this smile fool you, I’m snow not about this weather. #isitsummeryet",295 likes,/BtrgTBznDiY/,0,hailey_bb
880,880,FEBRUARY 1,Planting myself in the conservatory until winter is over🌱🌼,254 likes,/BtXKP3Dn4mT/,0,hailey_bb
881,881,JANUARY 26,Day 2 of trying to con Alex into moving back to Seattle... she says it’s not working but I beg to differ ;),267 likes,/BtHbRnnn-vs/,0,hailey_bb
882,882,JANUARY 15,"Happy birthday to my future hubby, personal comedian, and best friend. Life with you is so freaking fun. Thankful I’m stuck with you forever ;) 23 is going to be the best year yet. I love you Spence. 🥰❣️🎉🎈",374 likes,/BsqwLPEnNZM/,0,hailey_bb
883,883,JANUARY 12,Still trying to find new and creative ways to show off my ring 🙊💍,272 likes,/Bsj2aWEH7Ip/,0,hailey_bb
884,884,JANUARY 6,“The secret to a well balanced life is a cup of tea in one hand and a book in the other.”,252 likes,/BsTouDWHV5M/,0,hailey_bb
885,885,JANUARY 1,"Bubbly, besties, then bed🥂😂🎉🎆2019 is about to be the best yet, Happy New Year y’all!",268 likes,/BsGnmemndqZ/,0,hailey_bb
886,886,"DECEMBER 30, 2018","Happy Birthday to my beautiful Mama! Beyond thankful for her unwavering love, support, and fashionista genes👠🛍❣️💋",364 likes,/BsBLvdrn94y/,0,hailey_bb
887,887,"DECEMBER 24, 2018",First Christmas with all my loved ones under the same roof and I couldn’t be happier🥰☺️🎄❣️,394 likes,/BryuuKHnlIS/,0,hailey_bb
888,888,"DECEMBER 19, 2018",Just when you thought the engagement pictures were over... 🥰🙊❣️,432 likes,/Brl5ZoSHL5E/,0,hailey_bb
889,889,"DECEMBER 16, 2018",Coffee and a lovely friend is the perfect blend.❣️☕️,264 likes,/Brds1pdnKA_/,0,hailey_bb
890,890,"DECEMBER 9, 2018",Mimosas and matinees❣️🎄🥂,212 likes,/BrMSQKKnuol/,0,hailey_bb
891,891,"DECEMBER 8, 2018","Hip hip beret, for a fun downtown Seattle day!",316 likes,/BrJgzMJHxzQ/,0,hailey_bb
894,894,23 HOURS AGO,HAPPY FATHERS DAY!! I waited till late to post today because I wanted to share what I did on stage tonight with all of you!! Dad.... thank you for being the best dad ever!!! EVERYONE GO FOLLOW MY AWESOME DAD @itstomsiwa !!🤩❤️🌈,"93,959",/ByyxPNOHkF7/,0,itsjojosiwa
898,898,4 DAYS AGO,@taylorswift 🌈,"197,005 likes",/Byq9MEFn_YH/,0,itsjojosiwa
911,911,JUNE 6,I’m living out my DREAM 1 day at a time! And I’m loving every second of it!!❤️⚡️💙,"70,877 likes",/ByYEJx2HL4L/,0,itsjojosiwa
916,916,JUNE 2,"When I find a piano, I play until my fingers won’t let me play anymore.🎹❤️","89,957 likes",/ByO_p7ZnBDV/,0,itsjojosiwa
918,918,17 HOURS AGO,"Muitos parabéns, filho! 🎂🎉🎊
Que continues a ser o lindo menino que tens sido até hoje, o papá tem muito orgulho em ti! 🙏
Que tenhas um dia muito feliz 🥳
O papá ama-te muito ❤️😘","6,502,306 likes",/Byzf6imgA6u/,0,cristiano
919,919,1 DAY AGO,Good Morning 😉👌🏻,"4,969,467 likes",/Byw8mAwA6fF/,0,cristiano
920,920,3 DAYS AGO,"What an unforgettable season! New experiences, gigantic club, exciting city, broken records and three more titles!

I have to thank all of Juventus fans for the wonderfull way I was welcomed in Italy! You’re a very important part of our victories! Thanks to all my fans around the world and particularly to the portuguese people that helped us reach another historical win for Portugal! You’ll allways have a special place in my heart!

Personaly, I’ll never forget the great moments and new record-breaking achievments I’ve had so far in 2019: - Italian Supercup winning goal;
- Serie A win, Best Player and 21 goals;
- Nations League win and hat-trick;
- First Player to reach 100 wins and 125 goals in Champions League;
- First Player to win 10 UEFA titles;
- First Player to score in all National Teams final stages: FIFA World Cup, UEFA European Cup, FIFA Confederations Cup and UEFA Nations League;
- First Player to score in 10 consecutive National Teams final stages from 2004 to 2019;

See you soon! Together we’ll keep fighting for new and amazing conquests! I’m counting on you! 🇵🇹🇮🇹🌍 🤜🏻🤛🏻🙌🏻💪🏻","7,082,793 likes",/ByswNqAgAaG/,0,cristiano
921,921,5 DAYS AGO,Em breve estará no meu Museu. And still🇵🇹🇵🇹🇵🇹🇵🇹,"5,262,203 likes",/BymrpthoI8v/,0,cristiano
922,922,6 DAYS AGO,Champ Champ 🏆🏆😀💪🏻❤️,"6,436,380 likes",/BykR4yYg94v/,0,cristiano
923,923,7 DAYS AGO,"Bom dia 🌍, depois de conquistar a super copa de Itália, campeonato italiano, não poderia haver melhor maneira de terminar a época, com a conquista da #UefaNationsLeague 🏆🇵🇹 2+1= triplete 🤷🏻‍♂😀","5,669,506 likes",/ByhrBYtAfYV/,0,cristiano
924,924,7 DAYS AGO,3 times in a row🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹,"6,110,689 likes",/Byg76QzI2Fy/,0,cristiano
925,925,JUNE 9,Orgulho enorme ganhar mais um título pela nossa seleção. Esta taça é de todos os portugueses. Obrigado pelo vosso apoio. #tudoporportugal,"6,305,812 likes",/BygXk8eAdFA/,0,cristiano
927,927,JUNE 6,"After 90 minutes of intense exercise, there’s allways a chance for a final punchline! Ending big is always the best way to close the show! ⚽️⚽️⚽️😀👌🏻💪🏻","23,204,097",/ByYJiDJg-_a/,0,cristiano
928,928,JUNE 5,Muito feliz por ajudar Portugal a chegar à final da Liga das Nações! Parabéns malta! Obrigado ao público português pelo apoio fantástico. Força @portugal 🇵🇹💪🏽,"5,398,756 likes",/ByV_micgFj5/,0,cristiano
929,929,JUNE 5,Parabéns amores do papa! Pena não poder estar aí com vocês neste dia tão especial. Mas a mamã está convosco. Sejam sempre muito felizes. Amo-vos muito!!❤️💞💕,"3,947,968 likes",/ByUuiNcgb5I/,0,cristiano
930,930,JUNE 3,Espírito de equipa!💪🏽🇵🇹 #tudoporportugal,"5,050,914 likes",/ByP69mtodHm/,0,cristiano
934,934,MAY 30,É sempre um prazer estar de volta ao meu país. Força Portugal🇵🇹🇵🇹🇵🇹,"6,896,775 likes",/ByFbY2QIhDl/,0,cristiano
936,936,MAY 27,Partita del cuore 2019 ⚽️🌎🙌🏻 #orgoglio,"6,655,463 likes",/Bx-418ug4Ch/,0,cristiano
939,939,MAY 24,Enjoy 😉👌🏻,"9,556,703 likes",/Bx2IXW2oxtg/,0,cristiano
941,941,MAY 23,Always nice to see you Bro 🏆🏆👌🏻💪🏻,"5,597,584 likes",/Bx0JqyMAnML/,0,cristiano
942,942,JUNE 8,When Olivia is a star and Paul wears your face on a shirt (btw if you haven’t seen Olivia’s movie Booksmart I don’t understand you),"4,729,158 likes",/ByenVHhjL5Z/,0,selenagomez
943,943,JUNE 2,I’m not sure why my mind went there?,"12,199,033",/ByOtvN1DJBf/,0,selenagomez
945,945,MAY 18,"To see what is happening right now in Alabama, Georgia, Mississippi and several other states in our country is not only deeply upsetting but seems that it can’t possibly be real in 2019. It’s no one’s business what a woman chooses to do with her body. End of story. If you want to help fight this, click on the link in my bio to find out how you can volunteer or make a donation.","2,950,075 likes",/Bxmx4CijCXC/,0,selenagomez
946,946,MAY 16,"My first time in Cannes! I’m so honored to have been a part of this movie with Jim and the whole cast.
By the way Bill Murray and I are getting married.","7,724,731 likes",/Bxh6oZgg2ql/,0,selenagomez
948,948,MAY 14,hi Cannes...you’re very pretty,"9,840,955 likes",/Bxcchf3gSP6/,0,selenagomez
949,949,MAY 12,I owe my life to you momma,"5,449,317 likes",/BxYfWLaAMnM/,0,selenagomez
950,950,MAY 8,studio diva,"5,885,181 likes",/BxOLH2ZgbV2/,0,selenagomez
954,954,APRIL 13,Coachella for the night with T,"6,906,516 likes",/BwNMDqvAQ7_/,0,selenagomez
955,955,APRIL 4,Life’s a beach. Cali Exotic by @pumasportstyle.,"19,811,353",/Bv1pHoiAVIy/,0,selenagomez
959,959,MARCH 21,New season. New Parker. Same @Coach Fam. #CoachNY,"6,307,102 likes",/BvSAdFYAEau/,0,selenagomez
963,963,FEBRUARY 28,I Can’t Get Enough is out now! Link in bio @itsbennyblanco @tainy @jbalvin,"9,265,253 likes",/Bubv5TggD0v/,0,selenagomez
965,965,1 DAY AGO,Happy Father’s Day to the strongest and funniest man I ever met. They don’t make em like you anymore. Which in some ways is probably a good thing. Haha!!! Love you and miss you every day Pop. ♥️,"676,639 likes",/ByyUlUxJ0TW/,0,prattprattpratt
966,966,JUNE 9,"Yesterday was the best day of our lives!
We became husband and wife in front of God, our families and those we love. It was intimate, moving and emotional. We feel so blessed to begin this new chapter of our lives. We are so thankful to our families and our friends who stood with us and grateful to Mr. Giorgio Armani who created a once in a lifetime dress for Katherine to wear
and for me, the perfect suit. This morning we feel nothing but blessed.","5,085,228 likes",/Byf8I_WJzAq/,0,prattprattpratt
970,970,MAY 26,Rolo and I got the album cover. Now we’re going offline for a while to focus our music. Stay tuned. Big things coming.,"969,788 likes",/Bx9E9XMJi_a/,0,prattprattpratt
971,971,MAY 23,Twin Suffolk lambs napping in the sunlight. They shall not want.,"463,779 likes",/Bxz52_WpRj4/,0,prattprattpratt
972,972,MAY 22,"Surface ripples birthed by wind
Moving through my favorite tree
In the changing twilight hours
Find your rest, and speak to me","342,261 likes",/BxxTpAhp6K7/,0,prattprattpratt
973,973,MAY 22,"When I’m gone some time from now, should I beat you to that end,
And you long to hear from me,
This is where I’ll be, my friend.","414,083 likes",/BxxTL8UJHFP/,0,prattprattpratt
975,975,MAY 20,Apparently I was an early fan of sushi as well.,"425,480 likes",/BxspThAppEI/,0,prattprattpratt
976,976,MAY 20,I’ve been a fishing nut since I was a kid. Here I am circa 1989 with my friends Josh and Joey. Gotta thank their dad Joel (may he rest in peace) for making me the outdoorsman I am today.,"604,181 likes",/BxsZjfQJSDM/,0,prattprattpratt
979,979,MAY 12,Happy Mother’s Day Mom! So lucky to spend it with you today at the farm. Growing up I never once questioned whether or not I was loved. I knew it. We all did. Because of you. You inspired confidence. You encouraged me to make my mark. I love you so much!,"452,303 likes",/BxYeKDEJUyI/,0,prattprattpratt
980,980,MAY 7,The lambs are getting huge. Spring has sprung. Summer is around the corner. #farmlife,"514,253 likes",/BxKiX4bp65w/,0,prattprattpratt
981,981,MAY 7,Postcards from the ranch. #farmlife,"474,934 likes",/BxKiPHIJAix/,0,prattprattpratt
984,984,APRIL 25,RIP “Magnus” Our magnificent gentle Tamworth giant fell ill and passed away two days ago. This was a hard one. He was as cuddly as a 700lb boar could be. We’ll miss him. He had the biggest nuts of any mammal I’d ever seen in person. I’ll miss seeing those bowling ball size testicles waggle to and fro as he rooted for hazelnuts in the hay. #farmlife 😢🙏♥️✝️,"1,088,082 likes",/BwtFbXLJdG1/,0,prattprattpratt
985,985,APRIL 25,Had the immense pleasure of hitting the links with @paulacreamer1 yesterday. So inspiring to watch a master at work. Will be tuning in to watch her dominate @lpga_la this week! LESSGO PC!!! Special shout out to @shanekennedy13 for the swing thought. All about that spine angle! Thanks to him I really started to heat up (on the last 4 holes🤨🏌️) juuuust enough to keep me coming back!,"878,495 likes",/BwsWxpnpNyt/,0,prattprattpratt
986,986,APRIL 13,Gorgeous day on the course with @katherineschwarzenegger @laurenscruggs and @thejasonkennedy I don’t know why but the filter I used makes JK look like he’s got a fever. 😂,"714,245 likes",/BwN1CkUJrFB/,0,prattprattpratt
987,987,APRIL 10,"Found this old picture of my brother Cully, sister Angie, cousin Joe and me, taken somewhere in the woods of northern Minnesota circa 1983. Thought I’d share for #nationalsiblingsday love you guys!","370,799 likes",/BwFRtakJsrI/,0,prattprattpratt
